id,ident,name,lat,lon,country,municipality
1001,BUQ,Joshua Mqabuko Nkomo International Airport,-20.017401,28.617901,Zimbabwe,Bulawayo
1002,\N,Charles Prince Airport,-17.75160026550293,30.924699783325195,Zimbabwe,Harare
1003,BFO,Buffalo Range Airport,-21.008101,31.5786,Zimbabwe,Chiredzi
1004,VFA,Victoria Falls International Airport,-18.09589958190918,25.839000701904297,Zimbabwe,Victoria Falls
1005,HRE,Robert Gabriel Mugabe International Airport,-17.931801,31.0928,Zimbabwe,Harare
1006,KAB,Kariba International Airport,-16.519800186157227,28.885000228881836,Zimbabwe,Kariba
1007,\N,Mutoko Airport,-17.431900024414062,32.18450164794922,Zimbabwe,Mutoko
1008,UTA,Mutare Airport,-18.997499465942,32.627201080322,Zimbabwe,Mutare
1009,MVZ,Masvingo International Airport,-20.055299758911133,30.859100341796875,Zimbabwe,Masvingo
1010,\N,Zvishavane Airport,-20.289499282836914,30.088199615478516,Zimbabwe,Zvishavane
1011,GWE,Thornhill Air Base,-19.436399459838867,29.861900329589844,Zimbabwe,Gwert
1012,HWN,Hwange National Park Airport,-18.629899978637695,27.020999908447266,Zimbabwe,Hwange National Park
1013,BLZ,Chileka International Airport,-15.679100036621094,34.9739990234375,Malawi,Blantyre
1014,KGJ,Karonga Airport,-9.953570365905762,33.893001556396484,Malawi,Karonga
1015,KBQ,Kasungu Airport,-13.014599800109863,33.46860122680664,Malawi,Kasungu
1016,LLW,Lilongwe International Airport,-13.7894001007,33.78099823,Malawi,Lilongwe
1017,ZZU,Mzuzu Airport,-11.444700241088867,34.01179885864258,Malawi,Mzuzu
1018,MSU,Moshoeshoe I International Airport,-29.462299346923828,27.552499771118164,Lesotho,Maseru
1019,\N,Mejametalana Airbase,-29.304100036621094,27.50349998474121,Lesotho,Maseru
1020,FIH,Ndjili International Airport,-4.38575,15.4446,Congo (Kinshasa),Kinshasa
1021,NLO,Ndolo Airport,-4.32666015625,15.327500343323,Congo (Kinshasa),Kinshasa
1022,MNB,Muanda Airport,-5.9308600425720215,12.351799964904785,Congo (Kinshasa),Muanda
